commit id,author,date,title,changed files,lines added,lines deleted,filenames
1b5d762d7,Jessica Lin,2020-07-28,Release/1.6 (#1087),33,4075,16,_static/img/rpc-images/batch.png _static/img/rpc_trace_img.png _static/img/thumbnails/cropped/Combining-Distributed-DataParallel-with-Distributed-RPC-Framework.png _static/img/thumbnails/cropped/Distributed-Pipeline-Parallelism-Using-RPC.png _static/img/thumbnails/cropped/Implementing-Batch-RPC-Processing-Using-Asynchronous-Executions.png _static/img/thumbnails/cropped/PyTorch-Distributed-Overview.png _static/img/thumbnails/cropped/TorchScript-Parallelism.jpg _static/img/thumbnails/cropped/android.png _static/img/thumbnails/cropped/ios.png _static/img/thumbnails/cropped/mobile.png _static/img/thumbnails/cropped/profiler.png _static/img/trace_img.png advanced_source/rpc_ddp_tutorial.rst advanced_source/rpc_ddp_tutorial/main.py advanced_source/torch-script-parallelism.rst beginner_source/dist_overview.rst beginner_source/saving_loading_models.py conf.py index.rst intermediate_source/ddp_tutorial.rst intermediate_source/dist_pipeline_parallel_tutorial.rst intermediate_source/dist_tuto.rst intermediate_source/rpc_async_execution.rst intermediate_source/rpc_param_server_tutorial.rst intermediate_source/rpc_tutorial.rst prototype_source/distributed_rpc_profiling.rst prototype_source/graph_mode_dynamic_bert_tutorial.rst prototype_source/torchscript_freezing.py recipes_source/android_native_app_with_custom_op.rst recipes_source/mobile_perf.rst recipes_source/recipes/README.txt recipes_source/recipes/profiler.py recipes_source/recipes_index.rst  
11569e0db,gchanan,2020-07-28,Update dcgan_faces_tutorial.py,1,2,2,beginner_source/dcgan_faces_tutorial.py  
afede4cf2,Jessica Lin,2020-07-22,Update title,1,1,1,prototype_source/README.md  
b6ffdb948,Edward Z. Yang,2020-07-22,Dispatcher tutorial (#1072),5,406,,advanced_source/dispatcher.rst advanced_source/dispatcher/CMakeLists.txt advanced_source/dispatcher/op.cpp advanced_source/dispatcher/test.py index.rst  
0075e3831,Jessica Lin,2020-07-21,Update README.md,1,3,3,prototype_source/README.md  
fa90381cd,Jessica Lin,2020-07-21,Update README.txt,1,3,,prototype_source/README.txt  
32e5407cf,Edward Z. Yang,2020-07-14,Update torch_script_custom_classes to use TORCH_LIBRARY (#1062),2,106,106,advanced_source/torch_script_custom_classes.rst advanced_source/torch_script_custom_classes/custom_class_project/class.cpp  
c6059ec98,Edward Z. Yang,2020-07-09,Make torch_script_custom_classes tutorial runnable,12,353,301,.gitignore advanced_source/torch_script_custom_classes.rst advanced_source/torch_script_custom_classes/CMakeLists.txt advanced_source/torch_script_custom_classes/custom_class_project/CMakeLists.txt advanced_source/torch_script_custom_classes/custom_class_project/class.cpp advanced_source/torch_script_custom_classes/custom_class_project/custom_test.py advanced_source/torch_script_custom_classes/custom_class_project/export_attr.py advanced_source/torch_script_custom_classes/custom_class_project/save.py advanced_source/torch_script_custom_classes/infer.cpp advanced_source/torch_script_custom_classes/run.sh advanced_source/torch_script_custom_classes/run2.sh advanced_source/torch_script_custom_ops.rst  
f90f77375,Jessica Lin,2020-07-09,Update README.md,1,2,,prototype_source/README.md  
999a02977,Edward Z. Yang,2020-07-09,Kill some other occurrences of RegisterOperators,1,2,2,advanced_source/torch_script_custom_ops.rst  
3e32d228c,Edward Z. Yang,2020-07-09,"Port custom ops tutorial to new registration API,increase testability.",4,145,127,advanced_source/torch_script_custom_ops.rst advanced_source/torch_script_custom_ops/op.cpp advanced_source/torch_script_custom_ops/smoke_test.py advanced_source/torch_script_custom_ops/test.py  
3740027fe,Edward Z. Yang,2020-07-09,torch_script_custom_ops restructure (#1057),3,80,65,advanced_source/torch_script_custom_ops.rst advanced_source/torch_script_custom_ops/CMakeLists.txt advanced_source/torch_script_custom_ops/op.cpp  
9b0635d5e,Hritik Bhandari,2020-07-09,Update neural_style_tutorial.py (#1059),1,1,1,advanced_source/neural_style_tutorial.py  
c83c23de9,Edward Z. Yang,2020-07-09,Merge pull request #1060 from guyang3532/fix_torchvision_tutorial_win,,,,
958aa33b7,Yang Gu,2020-07-09,refine torchvision_tutorial doc for windows,1,5,,intermediate_source/torchvision_tutorial.rst  
67f76d325,Jessica Lin,2020-07-08,Update for prototype feature,1,2,2,README.md  
d32aa04a5,Jessica Lin,2020-07-08,Update for prototype instructions,1,2,2,README.md  
23fb4c73f,Jessica Lin,2020-07-08,Merge pull request #1058 from jlin27/master,,,,
494d037fc,Jessica Lin,2020-07-08,Add REAME.txt,1,2,,prototype_source/README.txt  
fb779e1f7,Jessica Lin,2020-07-08,"Remove extra done""""",1,1,,.jenkins/build.sh  
26511ccdb,Jessica Lin,2020-07-08,Add prototype,1,2,2,conf.py  
01fc1306d,Jessica Lin,2020-07-08,Add prototype directory,1,14,3,.jenkins/build.sh  
b6d1838fc,Jessica Lin,2020-07-08,Add prototype_source directory,1,7,,prototype_source/README.md  
68c22a0ba,Edward Z. Yang,2020-07-08,Bring back default filename_pattern so that by default we run all galleries.,1,1,,conf.py  
0d48b724f,Jessica Lin,2020-07-03,Merge pull request #1035 from jlin27/master,,,,
9a7250d25,Jessica Lin,2020-07-01,Merge branch 'master' into master,,,,
43e3eb769,Brian Johnson,2020-06-29,Merge pull request #1043 from pytorch/pr/reduce-recomp,,,,
740c3a6c3,Edward Z. Yang,2020-06-29,Reduce amount of unnecessary recompilation done by sphinx,2,13,3,Makefile conf.py  
